date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND
2019-12-02,7321.99,1.46e-09,149.06,0.219581,215.66,100.52,45.82,2.69,15.19,1.24,0.276598,0.056078,2.09,0.038056,54.03,0.913426,0.015247,2.98,0.025869,0.093997,51.8,3.87,2.06,0.744632,8.97,3.68,0.206849,NA,27.79,0.035721,564.05,1.59,0.617558,2.56,0.002235,1.49,0.18905,1,0.007442,0.007538,NA,0.006569,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-03,7320.15,8.82e-10,147.96,0.21987,212.86,95.96,45.38,2.7,15.31,1.29,0.288715,0.05598,2.13,0.037917,53.43,0.918385,0.015251,2.95,0.026051,0.093997,51.58,3.85,1.96,0.748777,8.99,3.7,0.204252,NA,27.46,0.03519,545.93,1.58,0.620031,2.65,0.002217,1.55,0.196692,1,0.006997,0.006708,NA,0.006631,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-04,7252.03,5.32e-10,146.75,0.216348,209.29,95.44,45.19,2.65,15.28,1.25,0.305307,0.055419,2.05,0.037405,53.05,0.920583,0.014428,2.83,0.026243,0.093997,50.81,3.78,1.52,0.747545,8.72,3.6,0.198277,NA,26.95,0.035285,495.4,1.59,0.596766,2.59,0.002208,1.8,0.183617,1.01,0.006946,0.005502,NA,0.006674,5.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-05,7448.31,4.85e-10,149.25,0.222928,213.29,95.93,45.3,2.7,15.76,1.3,0.316215,0.055518,2.03,0.037871,54.01,0.928758,0.014606,2.84,0.029639,0.093997,50.49,3.81,2.3,1,8.81,3.53,0.205403,NA,30.43,0.036278,509.81,1.62,0.615959,2.56,0.002223,1.92,0.18759,1.01,0.006913,0.004524,NA,0.006357,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-06,7547,5.94e-10,149.19,0.225505,213.22,97.01,45.67,2.74,15.71,1.38,0.32727,0.055028,2.09,0.038317,54.25,0.917837,0.014708,2.83,0.029767,0.093997,52.57,3.89,2.75,1.21,8.77,3.67,0.20538,NA,29.28,0.035972,505.82,1.65,0.618215,2.61,0.002226,1.97,0.194485,1,0.006964,0.004603,NA,0.006528,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-07,7556.24,6.78e-10,148.77,0.228445,212.65,96.35,45.64,2.74,15.67,1.45,0.323922,0.055068,2.06,0.038757,54.72,0.913731,0.014595,2.84,0.029783,0.093997,52.81,3.89,2.41,1.21,8.99,3.81,0.206012,NA,29.75,0.036137,501.17,1.64,0.622319,2.69,0.00223,1.95,0.190073,1.01,0.006887,0.004459,NA,0.006497,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-08,7564.35,5.69e-10,151.26,0.230435,214.36,97.45,45.95,2.76,15.67,1.61,0.335229,0.056132,2.06,0.038948,54.24,0.913494,0.014754,2.82,0.02967,0.093997,52.2,3.92,2.81,1.22,9.09,3.95,0.207669,NA,29.48,0.036379,504.44,1.66,0.644615,2.72,0.002238,1.85,0.190088,1.01,0.007189,0.004761,NA,0.006622,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-09,7400.9,5.24e-10,148.23,0.225452,209.85,95.46,44.94,2.67,15.45,1.56,0.333092,0.05445,2.09,0.037483,54.31,0.913553,0.014469,2.78,0.029581,0.093997,51.51,3.82,1.98,1.19,8.79,3.71,0.203468,NA,31.19,0.035435,499.82,1.62,0.616912,2.69,0.002208,1.83,0.18657,1.01,0.006889,0.005061,NA,0.00667,5.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-10,7278.12,4.91e-10,146.27,0.224302,208.3,96.4,44.64,2.62,14.96,1.48,0.334316,0.053607,2.27,0.036606,53.01,0.90327,0.014153,2.72,0.029124,0.093997,50.24,3.8,2.06,1.18,8.62,3.6,0.198782,NA,30.22,0.034763,506.8,1.6,0.592761,2.63,0.002204,1.75,0.176536,1.01,0.006256,0.005597,NA,0.006465,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-11,7217.43,3.98e-10,143.61,0.222053,207.18,94.64,43.95,2.58,14.82,1.58,0.340656,0.052692,2.18,0.036655,53.07,0.897208,0.014179,2.72,0.028996,0.093997,49.76,3.78,3.67,1.21,8.54,3.81,0.198682,NA,31.4,0.035277,489.76,1.58,0.591029,2.56,0.002185,1.74,0.177145,1,0.006059,0.008303,NA,0.0065,5.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-12,7243.13,5.42e-10,145.6,0.219859,207.71,93.07,44.08,2.6,14.82,1.77,0.346273,0.052721,2.12,0.036723,53.31,0.890331,0.013862,2.77,0.029506,0.093997,50.19,3.84,2.61,1.24,8.67,4.12,0.194711,NA,31.99,0.035401,493.53,1.61,0.59567,2.66,0.002188,1.86,0.175804,1.01,0.006254,0.007732,NA,0.006578,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-13,7269.68,4.71e-10,144.94,0.220755,211.09,93.38,44.45,2.63,14.88,1.77,0.348814,0.05299,2.08,0.037108,52.62,0.886737,0.014098,2.78,0.029495,0.093997,50.71,3.86,3.53,1.25,8.91,3.99,0.194403,NA,33.42,0.035967,510.73,1.61,0.61369,2.63,0.002175,1.91,0.188409,1,0.005871,0.007799,NA,0.006665,5.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-14,7124.67,6.75e-10,142.87,0.217356,207.5,93.03,43.72,2.58,14.51,1.68,0.353807,0.051673,2.01,0.036427,51.59,0.88144,0.013942,2.72,0.029833,0.093997,49.94,3.82,3.52,1.24,8.87,4.24,0.190683,NA,32.32,0.035291,508.61,1.59,0.590736,2.54,0.00217,1.87,0.18089,1.01,0.005483,0.007598,NA,0.006417,5.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-15,7152.3,7.32e-10,143.11,0.218601,207.36,93.48,43.76,2.57,14.49,1.68,0.35478,0.051398,2.09,0.036653,50.92,0.875646,0.014028,2.73,0.030607,0.093997,51.03,3.82,3.75,1.23,8.96,4.49,0.188382,NA,33.07,0.03538,493.96,1.47,0.598962,2.59,0.002154,1.88,0.185314,1.01,0.005607,0.006331,NA,0.006343,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-16,6932.48,3.86e-10,133.61,0.207225,197.15,89.6,40.37,2.38,13.56,1.67,0.35365,0.048549,1.98,0.034269,49.45,0.867596,0.013489,2.59,0.030874,0.093997,46.42,3.7,4.64,1.22,8.4,4.08,0.174812,NA,29.71,0.033951,461.63,1.43,0.562012,2.53,0.002121,1.87,0.175936,1.01,0.00508,0.007309,NA,0.006146,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-17,6640.52,6.16e-10,122.6,0.183699,177.41,81.01,37.08,2.21,12.39,1.54,0.34384,0.044053,1.76,0.0318,44.94,0.877391,0.012478,2.4,0.030572,NA,41.37,3.47,4.41,1.19,7.9,3.63,0.159694,0.000171,27.75,0.031043,415.16,1.35,0.524259,2.31,0.002018,1.81,0.155902,1,0.004642,0.006836,NA,0.00599,4.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-18,7276.8,4.11e-10,133.09,0.196176,189.73,86.33,40.78,2.46,13.54,1.6,0.379902,0.046013,1.88,0.034462,47.93,0.878437,0.013376,2.69,0.033246,NA,44.52,3.78,4.9,1.35,8.8,4.3,0.159214,0.000265,29.33,0.033601,467.95,1.44,0.562023,2.54,0.002183,1.9,0.168435,1,0.005368,0.006957,NA,0.006678,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-19,7202.84,2.77e-10,129.32,0.190819,187.63,85.54,39.92,2.47,13.45,1.51,0.381097,0.044964,1.82,0.033251,47.87,0.849637,0.013078,2.72,0.033331,NA,43.54,3.77,4.46,1.37,8.67,4.29,0.164387,0.000256,28.77,0.032319,481.31,1.4,0.546119,2.49,0.002123,2.05,0.168277,1.01,0.005097,0.006531,NA,0.006385,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-20,7218.82,2.62e-10,129.07,0.195316,188.17,88.53,40.29,2.5,13.57,1.6,0.380758,0.046269,1.92,0.034004,47.06,0.854488,0.013464,2.76,0.035397,NA,43.52,4.06,4.75,1.46,8.65,4.31,0.164922,0.000129,28.51,0.032923,490.35,1.36,0.55208,2.53,0.002075,2.16,0.171327,1.01,0.005428,0.006623,NA,0.006124,5.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-21,7191.16,3.47e-10,128.13,0.194082,187.74,85.34,40,2.46,13.38,1.48,0.379605,0.046277,1.87,0.033262,45.53,0.860465,0.013601,2.81,0.034099,NA,43.05,4.1,4.66,1.67,8.56,4.09,0.163329,0.000218,28.51,0.032058,490.67,1.31,0.542652,2.54,0.002084,2.16,0.168399,1.01,0.005352,0.006594,NA,0.005847,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-22,7511.59,5.47e-10,132.37,0.196978,196.66,88.04,41.97,2.54,13.84,1.47,0.395602,0.047296,1.94,0.034466,47.46,0.875506,0.014913,2.86,0.035659,NA,44.34,4.2,4.88,1.71,8.92,4.27,0.166559,1.5e-05,29.22,0.033232,505.51,1.38,0.557655,2.56,0.002115,2.28,0.173439,1,0.005539,0.006681,NA,0.00591,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-23,7355.63,1.74e-10,128.61,0.190943,190.52,86.34,40.85,2.53,13.37,1.52,0.394615,0.044849,1.88,0.0332,47.34,0.831276,0.013843,2.83,0.034993,NA,43.05,4.01,4.99,1.65,8.59,4.3,0.162561,0.000116,28.4,0.033723,460.93,1.33,0.522919,2.57,0.002073,2.2,0.164182,1,0.005903,0.006715,NA,0.005808,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-24,7322.53,1.23e-10,129.06,0.192198,189.5,87.61,40.68,2.56,13.44,1.5,0.399931,0.045083,1.86,0.034162,46.21,0.817216,0.013633,2.86,0.035003,NA,42.02,3.96,4.84,1.71,8.78,4.42,0.15701,7.1e-05,28.26,0.032249,457.34,1.36,0.526559,2.63,0.002073,2.18,0.167216,1.01,0.006031,0.007142,NA,0.005809,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-25,7275.16,4.94e-10,126.45,0.190719,187.18,86.81,40.63,2.51,13.17,1.41,0.401935,0.043441,1.8,0.033728,46.5,0.823673,0.013339,2.81,0.03492,NA,41.25,4.08,4.3,1.7,8.69,4.3,0.157504,0.000126,27.7,0.032255,434.84,1.32,0.517739,2.62,0.002088,2.16,0.163157,1.01,0.005913,0.007211,NA,0.005724,5.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-26,7238.97,2.49e-10,126.36,0.190394,188.56,87.62,40.27,2.53,13.21,1.37,0.403367,0.045101,1.86,0.034281,45.31,0.839412,0.013412,2.78,0.035339,NA,40.16,4.51,2.61,1.67,8.56,4.58,0.158789,0.000121,27.74,0.031876,432.48,1.3,0.51827,2.6,0.002058,2.15,0.1647,1,0.00551,0.007307,NA,0.005522,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-27,7290.09,3.66e-10,127.21,0.191102,203.33,90.57,41.18,2.58,13.36,1.38,0.405875,0.046086,1.89,0.0331,45.34,0.824272,0.0133,2.78,0.035576,NA,39.87,4.52,2.73,1.74,8.78,4.52,0.163111,0.000111,27.8,0.032484,427.56,1.3,0.523245,2.62,0.002053,2.16,0.16965,1.01,0.005703,0.00735,NA,0.00541,5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-28,7317.99,1.48e-10,128.32,0.193222,206.41,94.35,42.84,2.63,13.71,1.33,0.407642,0.045151,1.87,0.033632,45.55,0.816964,0.013515,2.79,0.034017,NA,41.89,4.42,3.55,1.76,8.79,4.41,0.163544,8e-05,28.2,0.032815,430.74,1.39,0.532415,2.62,0.002064,2.18,0.1857,1,0.005688,0.007051,NA,0.00548,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-29,7422.65,3.6e-10,134.76,0.197051,212.96,100.36,43.67,2.69,14.15,1.31,0.41678,0.046216,1.9,0.034284,46.83,0.823993,0.013743,2.81,0.034875,NA,44.75,4.66,3.75,1.79,9.25,4.27,0.168519,9.3e-05,29.25,0.032368,448.31,1.47,0.546944,2.64,0.002068,2.22,0.192579,1.01,0.0056,0.007196,NA,0.005483,5.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,7293,2.94e-10,132.63,0.194474,209.4,96.98,42.75,2.65,13.95,1.33,0.413892,0.045954,1.84,0.033594,46.5,0.816223,0.0134,2.79,0.03393,NA,42.57,4.64,3.28,1.75,9.02,4.19,0.160764,6.6e-05,28.55,0.031994,442.89,1.4,0.529579,2.69,0.002054,2.17,0.19058,1.01,0.005458,0.006839,0.468106,0.005333,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-31,7193.6,7.14e-11,129.61,0.192894,204.62,97.08,41.34,2.58,13.73,1.35,0.411766,0.045224,1.77,0.032845,44.57,0.816284,0.013306,2.75,0.033576,NA,41.2,4.5,3.13,1.73,8.69,4.22,0.160135,7.9e-05,27.63,0.032117,430.96,1.4,0.519029,2.62,0.002028,2.14,0.181768,1,0.005241,0.006694,0.470003,0.005287,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,7200.17,3.16e-10,130.8,0.192667,204.4,97.2,42.02,2.6,13.69,1.37,0.412731,0.045451,1.81,0.033458,45.75,0.81996,0.01325,2.82,0.033973,NA,41.87,4.5,3.11,1.73,8.85,4.38,0.161058,8e-05,28.05,0.032648,437.33,1.34,0.526598,2.62,0.002033,2.14,0.196129,1,0.005367,0.006501,0.465057,0.005255,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-02,6985.47,1.17e-10,127.41,0.188043,195.7,92.84,39.82,2.46,13.03,1.24,0.402414,0.044112,1.74,0.032751,45.75,0.82182,0.01287,2.75,0.032858,NA,40.22,4.26,2.95,1.68,8.49,4.09,0.158436,7e-05,27.12,0.031912,425.44,1.29,0.502871,2.55,0.002009,2.14,0.183821,1,0.005097,0.006446,0.456749,0.005237,5.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-03,7344.88,1.17e-10,134.17,0.193521,222.41,102.61,42.42,2.64,13.66,1.28,0.423259,0.045234,1.81,0.03418,51.09,0.851479,0.013435,2.85,0.034666,NA,44.02,4.58,2.69,1.77,8.89,4.25,0.166859,0.000121,28.62,0.032123,433.53,1.35,0.528322,2.65,0.002145,2.21,0.187701,1.01,0.005336,0.006526,0.473643,0.005364,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-04,7410.66,5.88e-11,135.07,0.194355,226.02,109.67,43.33,2.67,13.89,1.26,0.422928,0.046272,1.84,0.034595,50.54,0.851883,0.013521,2.92,0.034689,NA,46.45,4.73,2.74,1.78,9.15,4.29,0.174213,9.2e-05,30.24,0.03209,440.25,1.37,0.534763,2.66,0.002241,2.18,0.189891,1.01,0.005673,0.006416,0.472523,0.005442,5.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-05,7411.32,1.88e-10,136.28,0.195537,224.1,110.87,43.55,2.7,14.11,1.26,0.4224,0.045359,1.81,0.034721,54.1,0.856983,0.013623,2.94,0.034618,NA,51.48,4.91,3,1.81,9.07,4.23,0.173044,5.4e-05,31.02,0.032363,442.09,1.38,0.552064,2.68,0.002419,2.15,0.188898,1.01,0.005504,0.006172,0.472299,0.005436,5.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-06,7769.22,6.22e-11,144.3,0.22151,244.56,117.81,45.82,2.86,14.96,1.31,0.440117,0.049124,1.94,0.037272,58.97,0.8717,0.014548,3.05,0.036529,NA,56.7,5.05,3.1,1.91,9.77,4.1,0.182896,7.3e-05,32.89,0.033314,464.47,1.39,0.58386,2.8,0.002463,2.19,0.192032,1,0.005735,0.00626,0.482335,0.005748,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-07,8163.69,8.26e-11,143.54,0.213917,243.26,114.06,46.42,2.85,15.01,1.3,0.437817,0.049838,2.11,0.037047,58.82,0.885718,0.014373,3.14,0.038219,NA,54.82,4.83,2.93,1.99,9.82,4.1,0.185702,6.9e-05,32.49,0.033782,469.89,1.42,0.564425,2.89,0.002433,2.17,0.193379,1,0.00559,0.006265,0.502559,0.005952,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-08,8079.86,7.25e-11,141.26,0.209026,241.06,114.17,45.65,2.79,14.6,1.33,0.445168,0.048717,2.18,0.036435,59.46,0.901527,0.014069,3.07,0.040192,NA,52.92,4.97,2.92,1.98,9.53,4.01,0.1811,8.5e-05,30.98,0.033345,484.58,1.42,0.555804,2.81,0.002293,2.19,0.184202,1.01,0.005521,0.005967,0.499345,0.005715,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-09,7879.07,1.62e-10,138.98,0.204899,239.22,117.74,45.22,2.76,14.5,1.29,0.434826,0.046458,2.19,0.036359,59.2,0.86986,0.014063,3.06,0.038741,NA,50.89,5.21,2.94,1.95,9.44,4.26,0.178258,8.9e-05,31.1,0.033065,462.12,1.38,0.542696,2.85,0.002256,2.18,0.186361,1.01,0.005367,0.005325,0.496523,0.005539,5.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-10,8166.55,8.8e-11,143.96,0.212306,270.73,171.16,48.73,2.97,15.03,1.31,0.459149,0.046402,2.22,0.036874,58.57,0.870496,0.014614,3.11,0.040459,NA,56.59,5.34,2.74,2.01,9.86,4.26,0.189612,9.4e-05,33.65,0.032461,476.68,1.42,0.566301,2.89,0.002356,2.23,0.187409,0.999601,0.005452,0.004913,0.501555,0.005636,6.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-11,8037.54,5.23e-11,142.93,0.211851,260.68,150.73,49.26,2.99,14.95,1.31,0.450674,0.047547,2.28,0.036825,58.45,0.859647,0.014614,3.16,0.040249,NA,63.4,5.58,3,1.98,9.72,4.28,0.191826,0.000107,34.97,0.033166,479.06,1.43,0.585802,2.9,0.002314,2.15,0.189747,1,0.005535,0.004696,0.500697,0.005613,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-12,8192.49,7.59e-11,145.87,0.215633,268.24,165.01,51.08,3.19,15.32,1.31,0.460811,0.048319,2.25,0.03769,59.32,0.870705,0.014976,3.09,0.041116,NA,66.3,5.56,3.04,2.03,10.27,4.26,0.191167,0.000109,35.71,0.033437,496.23,1.45,0.615588,2.9,0.002381,2.19,0.191303,1,0.005541,0.004696,0.504143,0.005751,6.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-13,8144.19,2.12e-11,144.23,0.212617,267.52,174.33,49.73,3.11,15.23,1.28,0.456174,0.048122,2.19,0.036966,58.01,0.846822,0.014706,3.05,0.041209,NA,69.58,5.5,2.65,2.03,10.06,4.26,0.18886,0.000136,38.37,0.033052,482.22,1.49,0.608048,2.9,0.002358,2.16,0.187814,1.01,0.00544,0.004672,0.501856,0.005802,6.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
